res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,2,1637685952148088,1637685952148092,1637685952148731,1637685952149099,1637685952175642,0,1637685952175644
2,1,2,1637685954115573,1637685954115576,1637685954117846,1637685954118122,1637685954192111,0,1637685954192113
3,1,2,1637685957425207,1637685957425210,1637685957428516,1637685957428886,1637685957595945,0,1637685957595946
4,1,2,1637685960303934,1637685960303949,1637685960311734,1637685960312139,1637685960446490,0,1637685960446492
5,1,2,1637685965181775,1637685965181779,1637685965182883,1637685965183564,1637685965296935,0,1637685965296938
6,1,2,1637685970044325,1637685970044330,1637685970048759,1637685970049726,1637685970247595,0,1637685970247602
7,1,2,1637685975452450,1637685975452455,1637685975457705,1637685975488641,1637685975663639,0,1637685975663643
